3,0,0
2.97432176363307,0.0520616245387241,0
2.94810565791785,0.103237121302974,0
2.92140009796414,0.153531349059435,0
2.89425298946773,0.202951477129302,0
2.86671163936497,0.251506965031077,0
2.83882266713561,0.299209539160452,0
2.81063191684229,0.346073166525844,0
2.78218436999428,0.39211402556049,0
2.75352405932262,0.437350474034521,0
2.72469398355331,0.481803014092757,0
2.6957360232643,0.525494254446392,0
2.66669085791136,0.568448869749111,0
2.63759788410729,0.610693557190495,0
2.60849513523771,0.652256990341951,0
2.57941920249607,0.693169770292655,0
2.55040515741935,0.733464374115341,0
2.52148647600486,0.773175100703964,0
2.49269496448755,0.812338014027561,0
2.4640606868561,0.850990883846786,0
2.43561189418453,0.889173123941809,0
2.40737495585526,0.926925727902393,0
2.37937429274781,0.964291202533079,0
2.35163231246619,1.0013134989285,0
2.32416934667638,1.03803794127587,0
2.29700359062407,1.07451115344373,0
2.27015104490095,1.11078098341793,0
2.24362545952649,1.14689642564796,0
2.21743828041043,1.18290754136824,0
2.19159859825936,1.21886537696133,0
2.16611309998927,1.25482188043145,0
2.14098602270387,1.29082981605855,0
2.1162191102968,1.32694267730501,0
2.09181157273399,1.3632145980486,0
2.06776004807029,1.39970026221696,0
2.04405856725271,1.43645481190053,0
2.02069852176052,1.47353375402224,0
1.99766863413028,1.51099286564383,0
1.97495493141197,1.5488880979902,0
1.95254072160008,1.58727547927424,0
1.93040657308133,1.6262110164063,0
1.90853029713871,1.66575059567339,0
1.88688693354887,1.70594988247458,0
1.86544873930799,1.74686422020029,0
1.84418518051875,1.78854852834387,0
1.82306292746862,1.83105719993549,0
1.80204585292747,1.87444399838876,0
1.78109503369003,1.91876195385177,0
1.76016875538618,1.96406325915501,0
1.73922252057978,2.01039916544931,0
1.71820906017416,2.0578198776278,0
1.69707834813988,2.10637444962649,0
1.67577761957792,2.15611067969875,0
1.65425139212878,2.20707500575928,0
1.63244149073564,2.25931240089403,0
1.61028707576691,2.31286626913248,0
1.58772467450105,2.36777834157942,0
1.56468821597389,2.42408857300339,0
1.54148637816932,2.48244266544372,0
1.53024107612253,2.56337512156864,0
1.51815302254048,2.6473218874006,0
1.49966031909174,2.72448249895634,0
1.47757034155637,2.7992280225841,0
1.45205930498744,2.87153556305749,0
1.42329639521263,2.94138297192629,0
1.3914443646376,3.00874885430075,0
1.35666007457779,3.07361257540498,0
1.31909498981843,3.13595426689761,0
1.27889563044119,3.19575483295763,0
1.23620398538155,3.25299595613363,0
1.19115789168068,3.30766010295455,0
